"","mesoregion","Year","agec","j12_j18","ach.noj","e40_46","r95_99","a00_b99","all.deaths","PCV2 coverage","PCV3 coverage","log.gdp"
"1059","Cauca_med",2005,1,5,127,0,0,6,136,0,0,7649.8153007317
"1060","Cauca_med",2005,4,2,17,3,1,5,26,0,0,7649.8153007317
"1061","Cauca_med",2006,3,8,24,1,1,11,35,0,0,7649.8153007317
"1062","Cauca_med",2006,1,6,107,1,0,0,117,0,0,7649.8153007317
"1063","Cauca_med",2006,2,14,49,2,2,12,85,0,0,7649.8153007317
"1064","Cauca_med",2006,4,5,25,0,3,8,33,0,0,7649.8153007317
"1065","Cauca_med",2007,2,13,40,4,8,8,68,0,0,7649.8153007317
"1066","Cauca_med",2007,1,3,115,0,2,1,122,0,0,7649.8153007317
"1067","Cauca_med",2007,3,4,20,1,0,10,28,0,0,7649.8153007317
"1068","Cauca_med",2007,4,1,28,2,1,6,36,0,0,7649.8153007317
"1069","Cauca_med",2008,4,3,14,0,2,2,22,0,0,7649.8153007317
"1070","Cauca_med",2008,1,3,79,1,1,1,84,0,0,7649.8153007317
"1071","Cauca_med",2008,3,0,24,3,2,6,28,0,0,7649.8153007317
"1072","Cauca_med",2008,2,4,41,3,4,8,56,0,0,7649.8153007317
"1073","Cauca_med",2009,3,2,18,1,3,5,23,0,0,7649.8153007317
"1074","Cauca_med",2009,2,13,41,2,8,8,68,0,0,7649.8153007317
"1075","Cauca_med",2009,1,2,112,0,4,0,119,0,0,7649.8153007317
"1076","Cauca_med",2009,4,1,18,0,1,4,26,0,0,7649.8153007317
"1077","Cauca_med",2010,3,4,9,0,0,4,16,0,0,7649.8153007317
"1078","Cauca_med",2010,4,1,17,0,1,2,22,0,0,7649.8153007317
"1079","Cauca_med",2010,2,9,34,6,2,9,64,0,0,7649.8153007317
"1080","Cauca_med",2010,1,3,102,0,2,2,111,0,0,7649.8153007317
"1081","Cauca_med",2011,4,2,21,2,1,3,24,97.3340811701162,85.3537053074843,7649.8153007317
"1082","Cauca_med",2011,3,0,17,1,2,7,18,97.3340811701162,85.3537053074843,7649.8153007317
"1083","Cauca_med",2011,2,6,41,5,7,7,64,97.3340811701162,85.3537053074843,7649.8153007317
"1084","Cauca_med",2011,1,6,85,0,2,0,93,97.3340811701162,85.3537053074843,7649.8153007317
"1085","Cauca_med",2012,2,12,25,5,3,3,52,85.469376273627,82.6687589755808,7649.8153007317
"1086","Cauca_med",2012,3,5,15,0,0,1,23,85.469376273627,82.6687589755808,7649.8153007317
"1087","Cauca_med",2012,4,2,9,1,0,2,17,85.469376273627,82.6687589755808,7649.8153007317
"1088","Cauca_med",2012,1,5,115,2,1,0,127,85.469376273627,82.6687589755808,7649.8153007317
"1089","Cauca_med",2013,2,8,26,0,0,4,41,86.056169889517,88.2496665508175,7649.8153007317
"1090","Cauca_med",2013,3,2,15,3,2,5,21,86.056169889517,88.2496665508175,7649.8153007317
"1091","Cauca_med",2013,1,5,82,1,2,1,92,86.056169889517,88.2496665508175,7649.8153007317
"1092","Cauca_med",2013,4,2,27,0,1,3,31,86.056169889517,88.2496665508175,7649.8153007317
"1093","Cauca_med",2014,2,3,23,2,3,3,37,88.8016158578912,87.9333072110995,7649.8153007317
"1094","Cauca_med",2014,4,0,11,0,0,1,13,88.8016158578912,87.9333072110995,7649.8153007317
"1095","Cauca_med",2014,1,2,84,0,1,2,90,88.8016158578912,87.9333072110995,7649.8153007317
"1096","Cauca_med",2014,3,0,12,1,2,1,21,88.8016158578912,87.9333072110995,7649.8153007317
"1097","Cauca_med",2015,4,4,13,0,1,2,22,91.0141478287267,93.1311663652973,7649.8153007317
"1098","Cauca_med",2015,3,2,8,1,2,4,14,91.0141478287267,93.1311663652973,7649.8153007317
"1099","Cauca_med",2015,2,11,24,3,2,1,42,91.0141478287267,93.1311663652973,7649.8153007317
"1100","Cauca_med",2015,1,5,100,2,0,0,105,91.0141478287267,93.1311663652973,7649.8153007317
"1105","Cesar_high",2005,2,0,5,1,0,2,6,0,0,40082.3684645434
"1106","Cesar_high",2005,4,0,1,0,0,0,1,0,0,40082.3684645434
"1107","Cesar_high",2005,1,0,9,1,1,1,10,0,0,40082.3684645434
"1108","Cesar_high",2005,3,1,1,1,0,1,4,0,0,40082.3684645434
"1109","Cesar_high",2006,2,0,6,1,0,2,8,0,0,40082.3684645434
"1110","Cesar_high",2006,3,0,2,0,0,0,3,0,0,40082.3684645434
"1111","Cesar_high",2006,4,0,1,0,0,0,1,0,0,40082.3684645434
"1112","Cesar_high",2006,1,0,6,0,0,0,6,0,0,40082.3684645434
"1113","Cesar_high",2007,1,1,10,0,0,0,11,0,0,40082.3684645434
"1114","Cesar_high",2007,2,4,9,3,0,7,17,0,0,40082.3684645434
"1115","Cesar_high",2007,3,0,5,0,0,3,5,0,0,40082.3684645434
"1116","Cesar_high",2007,4,0,2,0,0,0,3,0,0,40082.3684645434
"1117","Cesar_high",2008,1,0,10,0,0,0,10,0,0,40082.3684645434
"1118","Cesar_high",2008,4,0,7,3,1,1,9,0,0,40082.3684645434
"1119","Cesar_high",2008,2,1,8,1,0,2,10,0,0,40082.3684645434
"1120","Cesar_high",2008,3,0,1,0,0,1,3,0,0,40082.3684645434
"1121","Cesar_high",2009,2,0,5,1,1,1,5,0,0,40082.3684645434
"1122","Cesar_high",2009,4,0,3,0,0,0,3,0,0,40082.3684645434
"1123","Cesar_high",2009,3,0,3,0,1,0,4,0,0,40082.3684645434
"1124","Cesar_high",2009,1,0,9,0,0,0,9,0,0,40082.3684645434
"1125","Cesar_high",2010,2,1,3,2,0,1,8,0,0,40082.3684645434
"1126","Cesar_high",2010,3,0,8,1,2,1,9,0,0,40082.3684645434
"1127","Cesar_high",2010,4,1,3,0,0,0,4,0,0,40082.3684645434
"1128","Cesar_high",2010,1,0,1,1,0,0,2,0,0,40082.3684645434
"1129","Cesar_high",2011,3,0,1,0,0,0,2,123.372094261723,81.5139648207777,40082.3684645434
"1130","Cesar_high",2011,2,0,2,0,0,0,2,123.372094261723,81.5139648207777,40082.3684645434
"1131","Cesar_high",2011,1,0,4,0,1,0,4,123.372094261723,81.5139648207777,40082.3684645434
"1132","Cesar_high",2011,4,0,3,0,0,2,5,123.372094261723,81.5139648207777,40082.3684645434
"1133","Cesar_high",2012,2,1,2,1,0,0,5,131.498296989118,118.297128889052,40082.3684645434
"1134","Cesar_high",2012,3,1,0,0,0,0,4,131.498296989118,118.297128889052,40082.3684645434
"1135","Cesar_high",2012,4,0,1,0,0,0,3,131.498296989118,118.297128889052,40082.3684645434
"1136","Cesar_high",2012,1,0,2,0,1,0,3,131.498296989118,118.297128889052,40082.3684645434
"1137","Cesar_high",2013,4,2,0,0,0,0,2,128.34195397574,124.710570486726,40082.3684645434
"1138","Cesar_high",2013,3,0,1,0,0,0,2,128.34195397574,124.710570486726,40082.3684645434
"1139","Cesar_high",2013,2,1,4,0,0,1,5,128.34195397574,124.710570486726,40082.3684645434
"1140","Cesar_high",2013,1,0,1,0,0,0,1,128.34195397574,124.710570486726,40082.3684645434
"1141","Cesar_high",2014,1,0,2,0,0,0,2,97.73254446963,103.732070087712,40082.3684645434
"1142","Cesar_high",2014,2,0,3,2,0,1,6,97.73254446963,103.732070087712,40082.3684645434
"1143","Cesar_high",2014,4,0,2,0,0,0,3,97.73254446963,103.732070087712,40082.3684645434
"1144","Cesar_high",2014,3,0,2,0,0,0,2,97.73254446963,103.732070087712,40082.3684645434
"1145","Cesar_high",2015,1,0,3,0,0,0,3,98.9685964113679,97.8648549124583,40082.3684645434
"1146","Cesar_high",2015,4,0,2,0,0,0,4,98.9685964113679,97.8648549124583,40082.3684645434
"1147","Cesar_high",2015,2,0,5,1,0,0,7,98.9685964113679,97.8648549124583,40082.3684645434
"1148","Cesar_high",2015,3,0,2,0,0,0,3,98.9685964113679,97.8648549124583,40082.3684645434
"1153","Cesar_low",2005,2,0,0,0,0,0,0,0,0,3462.35584165785
"1154","Cesar_low",2005,3,0,0,0,0,0,0,0,0,3462.35584165785
"1155","Cesar_low",2005,4,0,0,0,0,0,0,0,0,3462.35584165785
"1156","Cesar_low",2005,1,0,0,0,0,0,0,0,0,3462.35584165785
"1157","Cesar_low",2006,3,0,0,0,0,0,0,0,0,3462.35584165785
"1158","Cesar_low",2006,2,0,0,0,0,0,0,0,0,3462.35584165785
"1159","Cesar_low",2006,1,0,0,0,0,0,0,0,0,3462.35584165785
"1160","Cesar_low",2006,4,0,0,0,0,0,0,0,0,3462.35584165785
"1161","Cesar_low",2007,2,0,0,0,0,0,0,0,0,3462.35584165785
"1162","Cesar_low",2007,4,0,1,0,0,0,1,0,0,3462.35584165785
"1163","Cesar_low",2007,3,0,0,0,0,0,0,0,0,3462.35584165785
"1164","Cesar_low",2007,1,0,0,0,0,0,0,0,0,3462.35584165785
"1165","Cesar_low",2008,4,0,0,0,0,0,0,0,0,3462.35584165785
"1166","Cesar_low",2008,3,0,0,0,0,0,0,0,0,3462.35584165785
"1167","Cesar_low",2008,1,0,0,0,0,0,0,0,0,3462.35584165785
"1168","Cesar_low",2008,2,0,0,0,0,0,0,0,0,3462.35584165785
"1169","Cesar_low",2009,4,0,0,0,0,0,0,0,0,3462.35584165785
"1170","Cesar_low",2009,1,0,0,0,0,0,0,0,0,3462.35584165785
"1171","Cesar_low",2009,2,0,0,0,0,0,0,0,0,3462.35584165785
"1172","Cesar_low",2009,3,0,0,0,0,0,0,0,0,3462.35584165785
"1173","Cesar_low",2010,2,0,0,0,0,0,0,0,0,3462.35584165785
"1174","Cesar_low",2010,3,0,0,0,0,0,0,0,0,3462.35584165785
"1175","Cesar_low",2010,1,0,0,0,0,0,0,0,0,3462.35584165785
"1176","Cesar_low",2010,4,0,0,0,0,0,1,0,0,3462.35584165785
"1177","Cesar_low",2011,3,0,0,0,0,0,0,34.1935483870968,21.6086049461535,3462.35584165785
"1178","Cesar_low",2011,4,0,1,0,0,0,1,34.1935483870968,21.6086049461535,3462.35584165785
"1179","Cesar_low",2011,1,0,0,0,0,0,0,34.1935483870968,21.6086049461535,3462.35584165785
"1180","Cesar_low",2011,2,0,0,0,0,0,0,34.1935483870968,21.6086049461535,3462.35584165785
"1181","Cesar_low",2012,2,0,1,0,0,0,1,45,37.2746534836444,3462.35584165785
"1182","Cesar_low",2012,3,0,0,0,0,0,0,45,37.2746534836444,3462.35584165785
"1183","Cesar_low",2012,4,0,0,0,0,0,0,45,37.2746534836444,3462.35584165785
"1184","Cesar_low",2012,1,0,0,0,0,0,0,45,37.2746534836444,3462.35584165785
"1185","Cesar_low",2013,1,0,0,0,0,0,0,45.1,53.8731472925522,3462.35584165785
"1186","Cesar_low",2013,4,0,0,0,0,0,0,45.1,53.8731472925522,3462.35584165785
"1187","Cesar_low",2013,3,0,0,0,0,0,0,45.1,53.8731472925522,3462.35584165785
"1188","Cesar_low",2013,2,0,0,0,0,0,0,45.1,53.8731472925522,3462.35584165785
"1189","Cesar_low",2014,2,0,0,0,0,0,0,NA,74.0160737386805,3462.35584165785
"1190","Cesar_low",2014,1,0,0,0,0,0,0,NA,74.0160737386805,3462.35584165785
"1191","Cesar_low",2014,3,0,0,0,0,0,0,NA,74.0160737386805,3462.35584165785
"1192","Cesar_low",2014,4,0,0,0,0,0,0,NA,74.0160737386805,3462.35584165785
"1193","Cesar_low",2015,2,0,0,0,0,0,0,100.266166143042,94.1590001848087,3462.35584165785
"1194","Cesar_low",2015,1,0,0,0,0,0,0,100.266166143042,94.1590001848087,3462.35584165785
"1195","Cesar_low",2015,4,0,1,0,1,0,1,100.266166143042,94.1590001848087,3462.35584165785
"1196","Cesar_low",2015,3,0,0,0,0,0,0,100.266166143042,94.1590001848087,3462.35584165785
"1201","Cesar_med",2005,3,4,11,6,0,2,24,0,0,6485.18685366477
"1202","Cesar_med",2005,1,4,160,1,0,6,170,0,0,6485.18685366477
"1203","Cesar_med",2005,4,3,15,2,0,4,24,0,0,6485.18685366477
"1204","Cesar_med",2005,2,7,33,9,0,14,59,0,0,6485.18685366477
"1205","Cesar_med",2006,1,2,173,0,1,1,183,0,0,6485.18685366477
"1206","Cesar_med",2006,4,2,8,1,0,2,15,0,0,6485.18685366477
"1207","Cesar_med",2006,3,1,14,5,0,8,29,0,0,6485.18685366477
"1208","Cesar_med",2006,2,14,33,18,0,12,71,0,0,6485.18685366477
"1209","Cesar_med",2007,2,24,60,19,2,30,115,0,0,6485.18685366477
"1210","Cesar_med",2007,3,6,20,7,0,9,36,0,0,6485.18685366477
"1211","Cesar_med",2007,1,4,172,2,0,8,180,0,0,6485.18685366477
"1212","Cesar_med",2007,4,3,14,4,0,6,28,0,0,6485.18685366477
"1213","Cesar_med",2008,4,3,18,5,0,4,32,0,0,6485.18685366477
"1214","Cesar_med",2008,2,17,93,20,4,16,133,0,0,6485.18685366477
"1215","Cesar_med",2008,1,2,107,1,0,3,115,0,0,6485.18685366477
"1216","Cesar_med",2008,3,7,17,10,0,3,40,0,0,6485.18685366477
"1217","Cesar_med",2009,3,2,16,6,0,3,27,0,0,6485.18685366477
"1218","Cesar_med",2009,1,2,170,0,2,0,177,0,0,6485.18685366477
"1219","Cesar_med",2009,4,4,13,5,0,1,26,0,0,6485.18685366477
"1220","Cesar_med",2009,2,17,36,13,1,17,86,0,0,6485.18685366477
"1221","Cesar_med",2010,4,2,13,3,1,1,23,0,0,6485.18685366477
"1222","Cesar_med",2010,3,3,10,3,0,4,18,0,0,6485.18685366477
"1223","Cesar_med",2010,1,2,144,0,3,2,150,0,0,6485.18685366477
"1224","Cesar_med",2010,2,11,43,13,4,10,82,0,0,6485.18685366477
"1225","Cesar_med",2011,2,12,35,7,5,11,64,123.0786976464,74.1060346627709,6485.18685366477
"1226","Cesar_med",2011,3,3,10,4,1,2,20,123.0786976464,74.1060346627709,6485.18685366477
"1227","Cesar_med",2011,4,2,8,2,0,1,18,123.0786976464,74.1060346627709,6485.18685366477
"1228","Cesar_med",2011,1,5,139,0,5,2,151,123.0786976464,74.1060346627709,6485.18685366477
"1229","Cesar_med",2012,3,5,12,4,0,2,24,105.312221509574,103.368118400262,6485.18685366477
"1230","Cesar_med",2012,2,10,38,14,2,12,69,105.312221509574,103.368118400262,6485.18685366477
"1231","Cesar_med",2012,1,6,160,1,0,1,171,105.312221509574,103.368118400262,6485.18685366477
"1232","Cesar_med",2012,4,1,8,1,0,3,14,105.312221509574,103.368118400262,6485.18685366477
"1233","Cesar_med",2013,4,1,16,1,0,4,21,103.070181684082,100.518118901964,6485.18685366477
"1234","Cesar_med",2013,1,4,160,3,2,3,167,103.070181684082,100.518118901964,6485.18685366477
"1235","Cesar_med",2013,3,2,9,0,0,4,13,103.070181684082,100.518118901964,6485.18685366477
"1236","Cesar_med",2013,2,10,33,3,2,8,65,103.070181684082,100.518118901964,6485.18685366477
"1237","Cesar_med",2014,2,9,37,18,0,8,70,95.5769541983424,97.9766241996618,6485.18685366477
"1238","Cesar_med",2014,1,3,173,1,3,2,181,95.5769541983424,97.9766241996618,6485.18685366477
"1239","Cesar_med",2014,3,2,15,11,0,4,30,95.5769541983424,97.9766241996618,6485.18685366477
"1240","Cesar_med",2014,4,4,11,2,0,2,25,95.5769541983424,97.9766241996618,6485.18685366477
"1241","Cesar_med",2015,4,5,14,1,0,2,25,94.5550622268227,93.5193667158429,6485.18685366477
"1242","Cesar_med",2015,3,4,12,11,0,2,25,94.5550622268227,93.5193667158429,6485.18685366477
"1243","Cesar_med",2015,2,10,35,17,3,7,69,94.5550622268227,93.5193667158429,6485.18685366477
"1244","Cesar_med",2015,1,2,151,0,0,2,159,94.5550622268227,93.5193667158429,6485.18685366477
"1249","Chocó_high",2005,1,0,0,0,0,0,0,0,0,15568.0487537905
"1250","Chocó_high",2005,4,0,0,0,0,0,0,0,0,15568.0487537905
"1251","Chocó_high",2005,2,0,0,0,0,0,0,0,0,15568.0487537905
"1252","Chocó_high",2005,3,0,0,0,0,0,0,0,0,15568.0487537905
"1253","Chocó_high",2006,3,0,0,0,0,0,0,0,0,15568.0487537905
"1254","Chocó_high",2006,4,0,0,0,0,0,0,0,0,15568.0487537905
"1255","Chocó_high",2006,1,0,0,0,0,0,0,0,0,15568.0487537905
"1256","Chocó_high",2006,2,0,0,0,0,0,0,0,0,15568.0487537905
"1257","Chocó_high",2007,3,0,2,2,0,0,2,0,0,15568.0487537905
"1258","Chocó_high",2007,4,0,1,0,0,1,2,0,0,15568.0487537905
"1259","Chocó_high",2007,1,0,0,0,0,0,0,0,0,15568.0487537905
"1260","Chocó_high",2007,2,0,1,0,0,1,1,0,0,15568.0487537905
"1261","Chocó_high",2008,4,0,0,0,0,0,0,0,0,15568.0487537905
"1262","Chocó_high",2008,2,0,0,0,0,0,0,0,0,15568.0487537905
"1263","Chocó_high",2008,3,0,0,0,0,0,0,0,0,15568.0487537905
"1264","Chocó_high",2008,1,0,0,0,0,0,0,0,0,15568.0487537905
"1265","Chocó_high",2009,3,0,0,0,0,0,0,0,0,15568.0487537905
"1266","Chocó_high",2009,2,0,0,0,0,0,0,0,0,15568.0487537905
"1267","Chocó_high",2009,4,0,0,0,0,0,0,0,0,15568.0487537905
"1268","Chocó_high",2009,1,0,1,0,0,0,2,0,0,15568.0487537905
"1269","Chocó_high",2010,4,0,1,0,0,0,1,0,0,15568.0487537905
"1270","Chocó_high",2010,1,0,1,0,0,0,1,0,0,15568.0487537905
"1271","Chocó_high",2010,2,0,2,0,0,1,2,0,0,15568.0487537905
"1272","Chocó_high",2010,3,0,0,0,0,0,0,0,0,15568.0487537905
"1273","Chocó_high",2011,1,0,1,0,0,0,1,78.0509275840716,54.9661471785656,15568.0487537905
"1274","Chocó_high",2011,3,0,1,0,0,0,1,78.0509275840716,54.9661471785656,15568.0487537905
"1275","Chocó_high",2011,2,2,0,0,0,0,2,78.0509275840716,54.9661471785656,15568.0487537905
"1276","Chocó_high",2011,4,0,0,0,0,0,0,78.0509275840716,54.9661471785656,15568.0487537905
"1277","Chocó_high",2012,2,0,0,0,0,0,0,99.2,93.8778133404459,15568.0487537905
"1278","Chocó_high",2012,3,0,0,0,0,0,0,99.2,93.8778133404459,15568.0487537905
"1279","Chocó_high",2012,4,0,0,0,0,0,1,99.2,93.8778133404459,15568.0487537905
"1280","Chocó_high",2012,1,0,1,0,0,0,1,99.2,93.8778133404459,15568.0487537905
"1281","Chocó_high",2013,4,0,0,0,0,0,0,100.475668467027,102.652983930119,15568.0487537905
"1282","Chocó_high",2013,3,0,0,0,0,0,0,100.475668467027,102.652983930119,15568.0487537905
"1283","Chocó_high",2013,2,0,0,0,1,0,2,100.475668467027,102.652983930119,15568.0487537905
"1284","Chocó_high",2013,1,0,0,0,0,0,0,100.475668467027,102.652983930119,15568.0487537905
"1285","Chocó_high",2014,4,0,0,0,0,0,0,117.8,80.1123224644929,15568.0487537905
"1286","Chocó_high",2014,1,0,0,0,0,0,0,117.8,80.1123224644929,15568.0487537905
"1287","Chocó_high",2014,3,0,1,0,0,0,1,117.8,80.1123224644929,15568.0487537905
"1288","Chocó_high",2014,2,0,1,0,1,0,1,117.8,80.1123224644929,15568.0487537905
"1289","Chocó_high",2015,1,0,0,0,0,0,0,90.5477962259119,74.1136694005468,15568.0487537905
"1290","Chocó_high",2015,2,0,0,0,0,0,1,90.5477962259119,74.1136694005468,15568.0487537905
"1291","Chocó_high",2015,4,0,0,0,0,0,0,90.5477962259119,74.1136694005468,15568.0487537905
"1292","Chocó_high",2015,3,0,0,0,0,0,0,90.5477962259119,74.1136694005468,15568.0487537905
"1297","Chocó_low",2005,1,0,0,0,0,0,0,0,0,2192.71972179834
"1298","Chocó_low",2005,2,0,0,0,0,0,0,0,0,2192.71972179834
"1299","Chocó_low",2005,3,0,0,0,0,0,0,0,0,2192.71972179834
"1300","Chocó_low",2005,4,0,0,0,0,0,0,0,0,2192.71972179834
"1301","Chocó_low",2006,2,1,2,0,0,2,3,0,0,2192.71972179834
"1302","Chocó_low",2006,1,0,4,1,0,0,4,0,0,2192.71972179834
"1303","Chocó_low",2006,3,0,3,2,0,0,3,0,0,2192.71972179834
"1304","Chocó_low",2006,4,0,1,0,0,1,1,0,0,2192.71972179834
"1305","Chocó_low",2007,2,0,3,0,0,3,5,0,0,2192.71972179834
"1306","Chocó_low",2007,1,0,4,0,0,0,4,0,0,2192.71972179834
"1307","Chocó_low",2007,3,0,4,2,0,2,5,0,0,2192.71972179834
"1308","Chocó_low",2007,4,0,0,0,0,0,0,0,0,2192.71972179834
"1309","Chocó_low",2008,3,0,1,0,0,1,2,0,0,2192.71972179834
"1310","Chocó_low",2008,2,0,3,0,0,2,3,0,0,2192.71972179834
"1311","Chocó_low",2008,1,0,2,0,0,0,2,0,0,2192.71972179834
"1312","Chocó_low",2008,4,0,2,1,1,0,2,0,0,2192.71972179834
"1313","Chocó_low",2009,2,1,3,1,1,1,6,0,0,2192.71972179834
"1314","Chocó_low",2009,4,0,2,0,0,0,5,0,0,2192.71972179834
"1315","Chocó_low",2009,3,0,2,0,1,1,2,0,0,2192.71972179834
"1316","Chocó_low",2009,1,0,1,0,0,0,2,0,0,2192.71972179834
"1317","Chocó_low",2010,3,0,3,0,0,3,5,0,0,2192.71972179834
"1318","Chocó_low",2010,1,0,4,0,0,2,4,0,0,2192.71972179834
"1319","Chocó_low",2010,2,3,9,0,0,6,13,0,0,2192.71972179834
"1320","Chocó_low",2010,4,0,2,0,0,2,3,0,0,2192.71972179834
"1321","Chocó_low",2011,3,1,0,0,0,0,1,37.1562222526992,23.9950725452767,2192.71972179834
"1322","Chocó_low",2011,2,0,0,0,0,0,0,37.1562222526992,23.9950725452767,2192.71972179834
"1323","Chocó_low",2011,1,1,1,0,0,0,3,37.1562222526992,23.9950725452767,2192.71972179834
"1324","Chocó_low",2011,4,0,0,0,0,0,0,37.1562222526992,23.9950725452767,2192.71972179834
"1325","Chocó_low",2012,4,0,1,0,0,0,2,54.4244966995794,43.1079472539287,2192.71972179834
"1326","Chocó_low",2012,1,0,2,0,0,0,2,54.4244966995794,43.1079472539287,2192.71972179834
"1327","Chocó_low",2012,3,0,1,0,1,0,1,54.4244966995794,43.1079472539287,2192.71972179834
"1328","Chocó_low",2012,2,0,1,0,1,0,1,54.4244966995794,43.1079472539287,2192.71972179834
"1329","Chocó_low",2013,2,0,1,0,0,0,2,75.1448928323267,56.8517877483301,2192.71972179834
"1330","Chocó_low",2013,4,0,2,0,1,0,2,75.1448928323267,56.8517877483301,2192.71972179834
"1331","Chocó_low",2013,1,1,2,0,0,0,3,75.1448928323267,56.8517877483301,2192.71972179834
"1332","Chocó_low",2013,3,0,1,1,0,1,3,75.1448928323267,56.8517877483301,2192.71972179834
"1333","Chocó_low",2014,1,0,4,1,0,1,4,109.433886598118,66.9477613244644,2192.71972179834
"1334","Chocó_low",2014,3,0,3,0,0,4,4,109.433886598118,66.9477613244644,2192.71972179834
"1335","Chocó_low",2014,2,0,8,0,0,5,9,109.433886598118,66.9477613244644,2192.71972179834
"1336","Chocó_low",2014,4,0,3,0,1,1,3,109.433886598118,66.9477613244644,2192.71972179834
"1337","Chocó_low",2015,3,0,4,0,1,3,4,76.1916864757876,74.5657247227532,2192.71972179834
"1338","Chocó_low",2015,4,0,1,0,1,0,2,76.1916864757876,74.5657247227532,2192.71972179834
"1339","Chocó_low",2015,2,1,2,0,1,0,5,76.1916864757876,74.5657247227532,2192.71972179834
"1340","Chocó_low",2015,1,1,3,0,0,1,6,76.1916864757876,74.5657247227532,2192.71972179834
"1345","Chocó_med",2005,1,0,9,0,1,0,10,0,0,7068.7169614157
"1346","Chocó_med",2005,4,0,6,2,1,0,7,0,0,7068.7169614157
"1347","Chocó_med",2005,2,1,3,1,0,1,5,0,0,7068.7169614157
"1348","Chocó_med",2005,3,1,5,0,0,3,7,0,0,7068.7169614157
"1349","Chocó_med",2006,1,0,43,1,0,1,44,0,0,7068.7169614157
"1350","Chocó_med",2006,2,5,17,3,2,4,24,0,0,7068.7169614157
"1351","Chocó_med",2006,4,0,7,1,0,5,11,0,0,7068.7169614157
"1352","Chocó_med",2006,3,2,4,2,0,1,8,0,0,7068.7169614157
"1353","Chocó_med",2007,1,0,56,0,0,1,56,0,0,7068.7169614157
"1354","Chocó_med",2007,3,2,9,2,0,7,15,0,0,7068.7169614157
"1355","Chocó_med",2007,2,6,18,3,0,8,32,0,0,7068.7169614157
"1356","Chocó_med",2007,4,1,8,0,0,2,9,0,0,7068.7169614157
"1357","Chocó_med",2008,1,1,52,0,1,2,55,0,0,7068.7169614157
"1358","Chocó_med",2008,4,2,14,2,0,6,21,0,0,7068.7169614157
"1359","Chocó_med",2008,2,7,14,2,2,2,28,0,0,7068.7169614157
"1360","Chocó_med",2008,3,3,13,1,0,2,16,0,0,7068.7169614157
"1361","Chocó_med",2009,2,10,24,4,2,7,44,0,0,7068.7169614157
"1362","Chocó_med",2009,3,0,10,1,1,7,15,0,0,7068.7169614157
"1363","Chocó_med",2009,4,1,12,3,1,1,17,0,0,7068.7169614157
"1364","Chocó_med",2009,1,0,55,1,0,0,57,0,0,7068.7169614157
"1365","Chocó_med",2010,4,1,10,1,0,4,14,0,0,7068.7169614157
"1366","Chocó_med",2010,1,0,40,0,0,1,43,0,0,7068.7169614157
"1367","Chocó_med",2010,2,9,22,5,3,11,48,0,0,7068.7169614157
"1368","Chocó_med",2010,3,0,3,0,0,1,8,0,0,7068.7169614157
"1369","Chocó_med",2011,2,9,11,1,1,3,26,76.7588941049572,60.6689002973479,7068.7169614157
"1370","Chocó_med",2011,4,1,6,2,1,1,9,76.7588941049572,60.6689002973479,7068.7169614157
"1371","Chocó_med",2011,3,3,6,2,1,0,14,76.7588941049572,60.6689002973479,7068.7169614157
"1372","Chocó_med",2011,1,3,53,1,3,1,62,76.7588941049572,60.6689002973479,7068.7169614157
"1373","Chocó_med",2012,2,8,16,6,2,5,33,95.8702610503507,78.958851396782,7068.7169614157
"1374","Chocó_med",2012,3,3,7,0,2,0,13,95.8702610503507,78.958851396782,7068.7169614157
"1375","Chocó_med",2012,4,1,13,1,0,3,15,95.8702610503507,78.958851396782,7068.7169614157
"1376","Chocó_med",2012,1,1,74,2,0,0,76,95.8702610503507,78.958851396782,7068.7169614157
"1377","Chocó_med",2013,4,1,13,3,2,2,16,99.2217247263154,86.3660498764769,7068.7169614157
"1378","Chocó_med",2013,1,4,52,0,0,2,58,99.2217247263154,86.3660498764769,7068.7169614157
"1379","Chocó_med",2013,3,3,7,3,0,0,11,99.2217247263154,86.3660498764769,7068.7169614157
"1380","Chocó_med",2013,2,5,18,8,2,4,26,99.2217247263154,86.3660498764769,7068.7169614157
"1381","Chocó_med",2014,4,2,11,1,1,2,14,100.83916461776,84.946745370808,7068.7169614157
"1382","Chocó_med",2014,1,0,39,0,1,0,41,100.83916461776,84.946745370808,7068.7169614157
"1383","Chocó_med",2014,3,1,6,3,0,1,11,100.83916461776,84.946745370808,7068.7169614157
"1384","Chocó_med",2014,2,12,16,6,2,5,38,100.83916461776,84.946745370808,7068.7169614157
"1385","Chocó_med",2015,2,9,22,7,2,7,46,89.7402007855294,90.4439040456523,7068.7169614157
"1386","Chocó_med",2015,3,4,13,4,0,9,24,89.7402007855294,90.4439040456523,7068.7169614157
"1387","Chocó_med",2015,1,0,66,1,1,2,72,89.7402007855294,90.4439040456523,7068.7169614157
"1388","Chocó_med",2015,4,0,10,3,3,5,14,89.7402007855294,90.4439040456523,7068.7169614157
"1393","Córdoba_high",2005,3,0,0,0,0,0,0,0,0,15916.6682927978
"1394","Córdoba_high",2005,4,0,0,0,0,0,0,0,0,15916.6682927978
"1395","Córdoba_high",2005,2,0,0,0,0,0,1,0,0,15916.6682927978
"1396","Córdoba_high",2005,1,0,1,0,0,0,1,0,0,15916.6682927978
